cluster,gene,score,pval_adj
2,TMSB4X_nbr_0,104.103584,0.0
2,ADAMTS1_nbr_0,101.3352,0.0
2,DOCK10_nbr_1,99.28806,0.0
2,SLA_nbr_1,96.86211,0.0
2,ABI3BP_nbr_1,94.8449,0.0
2,SLAMF6_nbr_1,94.71063,0.0
2,SPARCL1_nbr_0,94.63043,0.0
2,IL7R_nbr_0,93.555695,0.0
4,COL1A1_nbr_0,216.3491,0.0
4,COL3A1_nbr_0,198.00171,0.0
4,COL3A1_nbr_1,182.62915,0.0
4,FN1_nbr_0,181.46484,0.0
4,COL1A1_nbr_1,171.14944,0.0
4,FN1_nbr_1,164.1123,0.0
4,COMP_nbr_1,147.7686,0.0
4,AEBP1_nbr_1,141.19637,0.0
4,COL1A1,140.8924,0.0
4,AEBP1_nbr_0,135.75014,0.0
4,COL3A1,134.81544,0.0
4,VCAN_nbr_1,132.43321,0.0
4,COMP_nbr_0,123.02984,0.0
4,TAGLN_nbr_1,119.13085,0.0
4,TAGLN_nbr_0,113.467705,0.0
4,VCAN_nbr_0,106.41456,0.0
4,CCN2_nbr_1,103.83347,0.0
4,SFRP2_nbr_1,95.44813,0.0
4,ACTA2_nbr_1,95.23836,0.0
4,CCN2_nbr_0,94.56895,0.0
4,COL11A1_nbr_1,85.60472,0.0
4,CCDC80_nbr_1,78.15571,0.0
4,MYL9_nbr_1,72.8906,0.0
4,FN1,71.91824,0.0
4,ACTA2_nbr_0,71.232704,0.0
4,SFRP2_nbr_0,69.544266,0.0
4,CALD1_nbr_1,64.18435,0.0
4,CCN1_nbr_1,63.58964,0.0
4,PTGIS_nbr_1,60.87604,0.0
4,COL11A1_nbr_0,60.81916,0.0
6,SFTPB_nbr_0,227.50734,0.0
6,SFTPA2_nbr_1,226.88972,0.0
6,SFTPC_nbr_1,226.73549,0.0
6,SFTPB_nbr_1,224.21832,0.0
6,SFTPA2_nbr_0,221.6602,0.0
6,SFTPA1_nbr_1,220.18684,0.0
6,SFTPC_nbr_0,212.00371,0.0
6,SFTPD_nbr_1,206.38922,0.0
6,SFTPA1_nbr_0,194.41626,0.0
6,SFTPD_nbr_0,174.75467,0.0
6,LRRK2_nbr_1,157.45282,0.0
6,AQP1_nbr_1,155.67151,0.0
6,GPX3_nbr_1,153.13701,0.0
6,CYP4B1_nbr_1,141.67487,0.0
6,AGER_nbr_1,141.65294,0.0
6,PDK4_nbr_1,140.47722,0.0
6,PGC_nbr_1,138.29291,0.0
6,EPAS1_nbr_1,136.86171,0.0
6,AQP1_nbr_0,136.24652,0.0
6,EPAS1_nbr_0,131.80966,0.0
6,LRRK2_nbr_0,128.84927,0.0
6,RGCC_nbr_1,126.17976,0.0
6,DMBT1_nbr_1,123.372894,0.0
6,ZBTB16_nbr_1,119.5317,0.0
6,EMP2_nbr_1,118.00613,0.0
6,GPX3_nbr_0,117.46636,0.0
6,SFTPB,117.337265,0.0
6,CLDN5_nbr_1,117.28975,0.0
6,VWF_nbr_1,114.84475,0.0
6,PDK4_nbr_0,113.92716,0.0
7,SCGB3A1_nbr_1,39.01921,0.0
7,SCGB3A1_nbr_0,37.44614,3.892571150338875e-305
7,NAB1_nbr_1,12.305579,1.1448409281858863e-33
7,TREM1_nbr_1,10.889366,1.5482765481879012e-26
7,KIAA1211L_nbr_1,9.109461,8.41956750294413e-19
7,C6orf118_nbr_1,8.469677,2.4046411296386103e-16
7,NAB1_nbr_0,8.36632,5.762096052034567e-16
7,ADNP2_nbr_1,8.22721,1.8366585061622103e-15
7,WDR92_nbr_1,7.99441,1.2186835388532846e-14
7,INPP1_nbr_1,7.652477,1.792227112718507e-13
7,SLCO2A1_nbr_1,7.303615,2.4359701222758905e-12
7,RHOBTB1_nbr_1,7.196241,5.305314995829264e-12
7,FAM207A_nbr_1,7.1104665,9.800953961011213e-12
7,POLE3_nbr_1,7.092351,1.1111193849395115e-11
7,TREM1_nbr_0,7.091707,1.1147324366168772e-11
7,TRPS1_nbr_1,6.6888027,1.8367655919965652e-10
7,CIB2_nbr_1,6.664724,2.158724884614146e-10
7,SSH3_nbr_1,6.4551563,8.59129258737917e-10
7,SEMA3B_nbr_1,6.326166,1.9609390946540795e-09
7,SLC36A4_nbr_1,6.226989,3.6622756918495687e-09
7,ADNP2_nbr_0,6.170903,5.176696299359642e-09
7,AMT_nbr_1,6.170123,5.195695810871394e-09
7,ZNF335_nbr_1,5.672206,1.0021589639696844e-07
7,ZMAT5_nbr_1,5.599845,1.5162105093483098e-07
7,KDR_nbr_1,5.341776,6.289780113965319e-07
7,C6orf118_nbr_0,5.11,2.1217931153398075e-06
7,KIAA1211L_nbr_0,5.0660515,2.6632907410377486e-06
7,WDR92_nbr_0,4.8909903,6.507883170888319e-06
7,MYRFL_nbr_1,4.856668,7.701775706271184e-06
7,HACE1_nbr_1,4.811764,9.579765433610045e-06
8,SCGB3A1_nbr_1,52.622562,0.0
8,SCGB3A1_nbr_0,46.50309,0.0
8,NAB1_nbr_1,19.47294,2.4562421488423255e-83
8,EMP1_nbr_0,16.881124,7.093882692472716e-63
8,KDR_nbr_1,15.431863,1.076586258764717e-52
8,RHOBTB1_nbr_1,14.057477,6.908306971143149e-44
8,KIAA1211L_nbr_1,14.040031,8.823190738470831e-44
8,ADNP2_nbr_1,13.54137,8.568331414722614e-41
8,TREM1_nbr_1,13.297718,2.2619854837818735e-39
8,NAB1_nbr_0,13.293661,2.3843266130442332e-39
8,SEMA3B_nbr_1,12.446954,1.3227717603342163e-34
8,SLCO2A1_nbr_1,12.1250305,6.990844111101862e-33
8,TRPS1_nbr_1,11.638958,2.3046019202408593e-30
8,CIB2_nbr_1,10.669135,1.1746903441484752e-25
8,INPP1_nbr_1,10.531658,5.0397611192820225e-25
8,FAM207A_nbr_1,10.341924,3.6817056392178655e-24
8,AMT_nbr_1,9.732065,1.703842864161267e-21
8,KDR_nbr_0,9.507473,1.491225171197819e-20
8,SSH3_nbr_1,9.497448,1.6357219802918414e-20
8,ADNP2_nbr_0,9.089047,7.301608890398864e-19
8,DHFR2_nbr_1,8.555054,8.267645158618621e-17
8,ZNF335_nbr_1,8.554669,8.285507971469465e-17
8,RHOBTB1_nbr_0,8.150756,2.4714574591876312e-15
8,POLE3_nbr_1,7.827541,3.2983792023849374e-14
8,KIAA1211L_nbr_0,7.804606,3.931130659308013e-14
8,ZMAT5_nbr_1,7.5791745,2.260629420869433e-13
8,TREM1_nbr_0,7.4576273,5.629037670761454e-13
8,SLCO2A1_nbr_0,7.369711,1.0811271291842455e-12
8,SEMA3B_nbr_0,6.988165,1.7244902518373413e-11
8,AMT_nbr_0,6.771734,7.759012778807837e-11
9,SFTPA2_nbr_0,70.36788,0.0
9,SCGB3A1_nbr_1,68.55479,0.0
9,SFTPA2_nbr_1,68.53252,0.0
9,SCGB3A1_nbr_0,67.118866,0.0
9,SFTPB_nbr_1,54.248405,0.0
9,SFTPB_nbr_0,49.652493,0.0
9,SFTPA2,48.51115,0.0
9,SFTPA1_nbr_1,35.506966,3.070134892942723e-274
9,SFTPD_nbr_1,28.889126,7.976901293567376e-182
9,SFTPA1_nbr_0,24.617037,3.213007586914389e-132
9,SFTPB,21.366148,8.808057461609099e-100
9,EMP2_nbr_1,20.110676,1.7763697540543502e-88
9,SFTPC_nbr_1,18.599272,8.76337046699303e-76
9,SFTPD_nbr_0,16.210485,9.926820464178563e-58
9,TREM1_nbr_1,15.5924635,1.8338829220103572e-53
9,C6orf118_nbr_1,15.147237,1.6812582859583146e-50
9,EMP2_nbr_0,14.0787735,9.863873126599693e-44
9,NAB1_nbr_1,13.608773,6.61776488778686e-41
9,CYP4B1_nbr_1,12.780738,3.740077297032144e-36
9,WDR92_nbr_1,12.567318,5.586755642148345e-35
9,ADNP2_nbr_1,12.119935,1.3959277940034032e-32
9,RTKN2_nbr_1,11.933109,1.322086393280563e-31
9,RHOBTB1_nbr_1,11.79455,6.8640508879244244e-31
9,UPK3B_nbr_1,11.371397,9.141857652860213e-29
9,TREM1_nbr_0,11.139124,1.2290309834677072e-27
9,CIB2_nbr_1,10.231512,2.0083903532315888e-23
9,KIAA1211L_nbr_1,10.021791,1.6864375467757301e-22
9,POLE3_nbr_1,9.870047,7.586302840311753e-22
9,NAB1_nbr_0,9.581874,1.2566986638440872e-20
9,SLCO2A1_nbr_1,9.234327,3.290065183123178e-19
