cluster,gene,score,pval_adj
10,S100A7_nbr_1,1.657259,0.9999416534151738
10,ITGAX_nbr_1,1.6027687,0.9999416534151738
10,SPRR2D_nbr_0,1.6012788,0.9999416534151738
10,SPRR2A_nbr_1,1.5220982,0.9999416534151738
10,OR8K1,1.5206105,0.9999416534151738
10,S100A8_nbr_1,1.5112307,0.9999416534151738
10,IL36G_nbr_1,1.4886894,0.9999416534151738
10,KRT5_nbr_1,1.4786445,0.9999416534151738
10,SLC6A8_nbr_1,1.4390455,0.9999416534151738
10,MMP12_nbr_1,1.4354532,0.9999416534151738
10,KRT16_nbr_0,1.4199805,0.9999416534151738
10,MXD1_nbr_1,1.4165336,0.9999416534151738
10,PI3_nbr_0,1.388968,0.9999416534151738
10,F3_nbr_1,1.3630807,0.9999416534151738
10,SLC25A52,1.3306866,0.9999416534151738
10,CD9_nbr_1,1.3233228,0.9999416534151738
11,TAF11L8,10.850488,1.1901796731328436e-23
11,CD177,6.0995464,3.191097982559019e-06
11,MMP1_nbr_0,2.2194073,0.999872740172653
11,MMP1_nbr_1,2.1586213,0.999872740172653
11,ITGAX_nbr_1,1.9528065,0.999872740172653
11,CXCL13_nbr_0,1.9214646,0.999872740172653
11,CCDC166,1.8988755,0.999872740172653
11,CXCL13_nbr_1,1.7037603,0.999872740172653
11,TRIML2,1.6276554,0.999872740172653
11,MS4A1_nbr_1,1.6054367,0.999872740172653
11,ITGAX_nbr_0,1.5948385,0.999872740172653
11,MS4A1_nbr_0,1.5423074,0.999872740172653
11,LTB_nbr_0,1.3451929,0.999872740172653
11,FDCSP_nbr_0,1.2354429,0.999872740172653
11,LYZ_nbr_0,1.1898272,0.999872740172653
11,CD22_nbr_1,1.171916,0.999872740172653
11,MMP9_nbr_1,1.136684,0.999872740172653
11,IGHG3,1.1315076,0.999872740172653
11,TMSB4X,1.1250592,0.999872740172653
11,HCN4,1.0851035,0.999872740172653
11,TMSB4X_nbr_0,1.0527157,0.999872740172653
11,KRT6A_nbr_1,1.0454649,0.999872740172653
11,FDCSP_nbr_1,1.037378,0.999872740172653
11,CD22_nbr_0,1.02366,0.999872740172653
11,SPP1_nbr_0,1.0230721,0.999872740172653
11,SPRR3_nbr_1,1.0169258,0.999872740172653
11,SLC25A37_nbr_1,0.99833095,0.999872740172653
11,LTF_nbr_1,0.9908643,0.999872740172653
11,CD24_nbr_1,0.9779408,0.999872740172653
11,MMP9_nbr_0,0.9664176,0.999872740172653
12,EDA2R,8.233607,1.0899531333660742e-12
12,SLC2A1_nbr_0,2.8713827,0.9999274536868034
12,S100A9_nbr_0,2.756857,0.9999274536868034
12,SLC7A14,2.7445455,0.9999274536868034
12,SLC2A1_nbr_1,2.6264749,0.9999274536868034
12,NLRP9,2.5920706,0.9999274536868034
12,LTB_nbr_1,2.351631,0.9999274536868034
12,FABP5_nbr_1,2.307304,0.9999274536868034
12,GCG,2.287121,0.9999274536868034
12,MMP9_nbr_1,2.2459881,0.9999274536868034
12,DSP_nbr_0,2.171878,0.9999274536868034
12,CD24_nbr_1,2.0995247,0.9999274536868034
12,S100A9_nbr_1,2.0719008,0.9999274536868034
12,FLG2,1.9821717,0.9999274536868034
12,CXCL8_nbr_1,1.9261699,0.9999274536868034
12,SERPINB1_nbr_0,1.9224031,0.9999274536868034
12,MMP12_nbr_1,1.9072897,0.9999274536868034
12,PERP_nbr_0,1.8119599,0.9999274536868034
12,S100A2_nbr_0,1.7845219,0.9999274536868034
12,LTB_nbr_0,1.7708541,0.9999274536868034
12,F3_nbr_0,1.7623117,0.9999274536868034
12,FABP5_nbr_0,1.709681,0.9999274536868034
12,MS4A1_nbr_1,1.6955154,0.9999274536868034
12,DAOA,1.6772221,0.9999274536868034
12,SERPINB1_nbr_1,1.6726394,0.9999274536868034
12,TMSB4X_nbr_0,1.6332358,0.9999274536868034
12,LTF_nbr_1,1.632507,0.9999274536868034
12,SFTPB,1.6310111,0.9999274536868034
12,SLC6A8_nbr_0,1.6067309,0.9999274536868034
12,MMP9_nbr_0,1.5915397,0.9999274536868034
13,FGF9,12.428111,1.1035709861071063e-31
13,COL1A2,3.1331525,0.9999653692222283
13,ZC3H11B,3.1070454,0.9999653692222283
13,SFTPA2_nbr_1,2.298768,0.9999653692222283
13,COL1A1_nbr_1,2.071817,0.9999653692222283
13,KCNIP1,2.0707083,0.9999653692222283
13,COL1A1_nbr_0,2.021671,0.9999653692222283
13,COL1A2_nbr_0,1.9953204,0.9999653692222283
13,SFTPB_nbr_0,1.9192808,0.9999653692222283
13,SFTPA2_nbr_0,1.8958437,0.9999653692222283
13,SFTPB_nbr_1,1.7912465,0.9999653692222283
13,SIX3,1.4795454,0.9999653692222283
13,CCL19_nbr_0,1.4149575,0.9999653692222283
13,ARHGAP26_nbr_1,1.2575891,0.9999653692222283
13,COL1A1,1.242051,0.9999653692222283
13,SFTPC_nbr_1,1.2083726,0.9999653692222283
13,PRR7_nbr_1,1.1970729,0.9999653692222283
13,TMSB4X_nbr_0,1.0586386,0.9999653692222283
13,ADRA1A,1.0356818,0.9999653692222283
13,C5AR1_nbr_1,0.9392864,0.9999653692222283
13,H3F3B_nbr_1,0.9200641,0.9999653692222283
13,CCL21_nbr_1,0.88851064,0.9999653692222283
13,CST5,0.88772726,0.9999653692222283
13,SLC11A1_nbr_1,0.88090366,0.9999653692222283
13,ADM_nbr_0,0.86853945,0.9999653692222283
13,ARHGAP26_nbr_0,0.84802395,0.9999653692222283
13,LTF,0.8365068,0.9999653692222283
13,SLC11A1_nbr_0,0.79297405,0.9999653692222283
13,IER5_nbr_0,0.7634317,0.9999653692222283
13,PLEK_nbr_1,0.7553331,0.9999653692222283
14,KCNJ12,8.995951,1.405182794731714e-15
14,ZNF705A,3.9643433,0.2207948394065767
14,OR2A2,2.89702,0.9998867926485823
14,SPATA31A1,2.439596,0.9998867926485823
14,TMSB4X,2.1451964,0.9998867926485823
14,COL1A1_nbr_0,1.7571584,0.9998867926485823
14,OR7A10,1.6772221,0.9998867926485823
14,COL1A2,1.3316339,0.9998867926485823
14,COL1A2_nbr_0,1.3233376,0.9998867926485823
14,S100A9_nbr_1,1.319623,0.9998867926485823
14,COL1A1,1.2304884,0.9998867926485823
14,APOBR_nbr_1,1.1076037,0.9998867926485823
14,CD300LF_nbr_1,1.0856245,0.9998867926485823
14,CLEC4E_nbr_1,1.0613337,0.9998867926485823
14,G0S2_nbr_1,1.0466982,0.9998867926485823
14,S100A9_nbr_0,1.0332394,0.9998867926485823
14,CLEC4E_nbr_0,0.9762928,0.9998867926485823
14,IGHG1_nbr_1,0.97000957,0.9998867926485823
14,CCL20_nbr_1,0.9678846,0.9998867926485823
14,PLEK,0.9621542,0.9998867926485823
14,MAFF_nbr_1,0.9176407,0.9998867926485823
14,IGHG3_nbr_1,0.9054892,0.9998867926485823
14,ZBTB37_nbr_1,0.8866791,0.9998867926485823
14,SERPINB1,0.8628568,0.9998867926485823
14,TNFAIP3_nbr_1,0.8430282,0.9998867926485823
14,IGHM,0.8413912,0.9998867926485823
14,F3_nbr_0,0.81716454,0.9998867926485823
14,G0S2_nbr_0,0.79503095,0.9998867926485823
14,CCL20_nbr_0,0.79098374,0.9998867926485823
14,LTB_nbr_1,0.75782275,0.9998867926485823
15,ESPNL,7.100827,7.4407309397011494e-09
15,ZIM2,6.8602347,2.062427168759519e-08
15,C22orf31,4.092046,0.0855169223975239
15,S100A2_nbr_1,3.2528071,0.9794655330550932
15,S100A2_nbr_0,3.055502,0.9999443415483027
15,S100A9_nbr_0,2.930986,0.9999443415483027
15,KRT5_nbr_0,2.912109,0.9999443415483027
15,DSP_nbr_1,2.9049876,0.9999443415483027
15,SFN_nbr_1,2.86417,0.9999443415483027
15,KRT5_nbr_1,2.8240728,0.9999443415483027
15,KRT6A_nbr_1,2.7688599,0.9999443415483027
15,KRT16_nbr_0,2.746789,0.9999443415483027
15,S100A8_nbr_1,2.7219026,0.9999443415483027
15,CD24_nbr_1,2.6799865,0.9999443415483027
15,SPRR2D_nbr_1,2.5879498,0.9999443415483027
15,RAET1L,2.5273001,0.9999443415483027
15,S100A9_nbr_1,2.4586327,0.9999443415483027
15,SPRR2D_nbr_0,2.4442365,0.9999443415483027
15,KRT16_nbr_1,2.438365,0.9999443415483027
15,KRT6A_nbr_0,2.4065888,0.9999443415483027
15,DSP_nbr_0,2.2379627,0.9999443415483027
15,DSG3_nbr_1,2.1322074,0.9999443415483027
15,SPRR3_nbr_1,2.1113014,0.9999443415483027
15,SPRR3_nbr_0,2.096476,0.9999443415483027
15,SPRR1B_nbr_1,2.0821266,0.9999443415483027
15,SFN_nbr_0,2.0624366,0.9999443415483027
15,OR5T3,2.046048,0.9999443415483027
15,TNFAIP3_nbr_1,2.0413854,0.9999443415483027
15,S100A8_nbr_0,1.9747076,0.9999443415483027
15,SERPINB1_nbr_0,1.9461646,0.9999443415483027
2,ADGRB1,10.666596,8.752331013855992e-23
2,RBAK,9.546734,4.0154808690031324e-18
2,PLAAT5,4.144388,0.051285076103886405
2,EFCAB8,4.143597,0.051285076103886405
2,TMSB4X_nbr_0,3.606116,0.340356957802999
2,GPR37,3.5824728,0.340356957802999
2,ITGAX_nbr_1,3.1641738,0.9999338834813434
2,ITGAX_nbr_0,2.8973615,0.9999338834813434
2,LYZ_nbr_0,2.8198938,0.9999338834813434
2,COL1A2,2.7309923,0.9999338834813434
2,SFTPA2_nbr_1,2.4799912,0.9999338834813434
2,CACNA1F,2.3880243,0.9999338834813434
2,HCAR1,2.2480123,0.9999338834813434
2,SFTPB_nbr_1,2.2281256,0.9999338834813434
2,IGKC_nbr_1,1.98978,0.9999338834813434
2,IGHG1_nbr_1,1.9742149,0.9999338834813434
2,SFTPB_nbr_0,1.8896272,0.9999338834813434
2,LYZ_nbr_1,1.8502232,0.9999338834813434
2,SPP1_nbr_0,1.8118685,0.9999338834813434
2,COL1A2_nbr_0,1.7950047,0.9999338834813434
2,COL1A2_nbr_1,1.7936076,0.9999338834813434
2,UPP1_nbr_1,1.7198782,0.9999338834813434
2,TNFAIP3_nbr_1,1.6757382,0.9999338834813434
2,TMSB4X,1.6007576,0.9999338834813434
2,SPP1_nbr_1,1.5720519,0.9999338834813434
2,IGHD_nbr_1,1.4740194,0.9999338834813434
2,LTF_nbr_1,1.4611964,0.9999338834813434
2,MMP9_nbr_1,1.4320416,0.9999338834813434
2,OCM2,1.4050076,0.9999338834813434
2,SFTPA2_nbr_0,1.3786901,0.9999338834813434
3,GNA15,11.517115,6.490345342499209e-27
3,BEND5,6.9935465,8.040699087080363e-09
3,PCDHB11,4.2294807,0.04684627423256238
3,COPE,3.891731,0.1492972842490239
3,IGLC2,2.6078243,0.9999670244505782
3,IGLC2_nbr_0,2.259193,0.9999670244505782
3,IGHM_nbr_1,2.1362998,0.9999670244505782
3,TOGARAM2,2.0762284,0.9999670244505782
3,SYT9,1.9185976,0.9999670244505782
3,IGHM_nbr_0,1.7566973,0.9999670244505782
3,PGAM2,1.7489345,0.9999670244505782
3,PLAUR_nbr_1,1.7439425,0.9999670244505782
3,IGHG3_nbr_0,1.6859028,0.9999670244505782
3,COL1A2_nbr_0,1.6186032,0.9999670244505782
3,DYNAP,1.5800215,0.9999670244505782
3,TMSB4X_nbr_1,1.5413982,0.9999670244505782
3,BAALC,1.512868,0.9999670244505782
3,IGHG3,1.4125632,0.9999670244505782
3,BPIFC,1.4100965,0.9999670244505782
3,CCL21_nbr_1,1.2716491,0.9999670244505782
3,RHO,1.2414455,0.9999670244505782
3,EPHA2_nbr_0,1.2209961,0.9999670244505782
3,IGHG1_nbr_0,1.1806885,0.9999670244505782
3,MXD1_nbr_1,1.1425048,0.9999670244505782
3,EPHA2_nbr_1,1.1233659,0.9999670244505782
3,IGKC,1.0873059,0.9999670244505782
3,IGHG1,1.0832045,0.9999670244505782
3,TMSB4X_nbr_0,1.0333997,0.9999670244505782
3,TMEM211,1.0157281,0.9999670244505782
3,IER5_nbr_1,0.9939873,0.9999670244505782
4,TMSB4X_nbr_0,286.7542,0.0
4,LTF_nbr_1,203.96806,0.0
4,LTF_nbr_0,198.94312,0.0
4,IGKC_nbr_1,188.1451,0.0
4,TMSB4X,179.78424,0.0
4,SFTPB_nbr_0,173.61662,0.0
4,IGHG1_nbr_1,170.87294,0.0
4,SFTPB_nbr_1,168.55498,0.0
4,LYZ_nbr_1,138.15372,0.0
4,SFTPA2_nbr_1,129.43512,0.0
4,LYZ_nbr_0,117.31938,0.0
4,MS4A1_nbr_1,116.02459,0.0
4,SFTPA2_nbr_0,111.56624,0.0
4,CXCL13_nbr_1,110.521095,0.0
4,MMP9_nbr_1,104.38664,0.0
4,SFTPB,102.36849,0.0
4,LTB_nbr_1,99.280685,0.0
4,CXCL13_nbr_0,98.7246,0.0
4,MS4A1_nbr_0,88.79034,0.0
4,CCL19_nbr_1,87.22929,0.0
4,LTF,85.71631,0.0
4,ITGAX_nbr_1,85.470314,0.0
4,MMP9_nbr_0,72.69612,0.0
4,LTB_nbr_0,70.08689,0.0
4,CCL19_nbr_0,69.4693,0.0
4,CD22_nbr_1,64.816986,0.0
4,IGLC2_nbr_1,64.03485,0.0
4,ITGAX_nbr_0,59.341312,0.0
4,SLPI_nbr_1,57.394825,0.0
4,TNFAIP3_nbr_1,55.162212,0.0
5,CAMK2A,7.778993,4.386245731236622e-11
5,KCNJ6,3.889563,0.30127461713995574
5,DKK4,2.5431933,0.9998894981723728
5,SOD2_nbr_0,2.4975104,0.9998894981723728
5,WDR87,1.944784,0.9998894981723728
5,TACSTD2_nbr_1,1.9069448,0.9998894981723728
5,SFTPA2_nbr_1,1.8948214,0.9998894981723728
5,DSC2_nbr_1,1.8944091,0.9998894981723728
5,FABP5_nbr_1,1.8807554,0.9998894981723728
5,KCNV2,1.7952255,0.9998894981723728
5,DSP_nbr_1,1.7126794,0.9998894981723728
5,SPRR2D_nbr_1,1.6683837,0.9998894981723728
5,CLDN4_nbr_1,1.6599817,0.9998894981723728
5,CCKBR,1.6456233,0.9998894981723728
5,CD24_nbr_1,1.5933605,0.9998894981723728
5,SOD2_nbr_1,1.5667226,0.9998894981723728
5,UPP1_nbr_1,1.5615458,0.9998894981723728
5,SFTPA2_nbr_0,1.5188881,0.9998894981723728
5,GJB6_nbr_1,1.5003811,0.9998894981723728
5,CDH3_nbr_1,1.4824513,0.9998894981723728
5,FABP5_nbr_0,1.4744335,0.9998894981723728
5,SERPINB1_nbr_0,1.4663901,0.9998894981723728
5,SPRR1B_nbr_1,1.4582013,0.9998894981723728
5,KRT6B_nbr_0,1.4507238,0.9998894981723728
5,PI3_nbr_1,1.4443135,0.9998894981723728
5,SERPINB1_nbr_1,1.43351,0.9998894981723728
5,KRT6A_nbr_1,1.4190565,0.9998894981723728
5,TCF7_nbr_1,1.3872395,0.9998894981723728
5,KRT6A_nbr_0,1.3486303,0.9998894981723728
5,ADH4,1.3464191,0.9998894981723728
6,CASP5,8.477563,1.379757483625686e-13
6,CMTM1,6.673496,7.493428543023431e-08
6,PRSS27,5.0097117,0.001090233604579625
6,MKRN2OS,4.0040374,0.09223372508439887
6,TMSB4X_nbr_0,3.9533262,0.09223372508439887
6,IGKC_nbr_1,3.1310618,0.9998974735832292
6,IGHG1_nbr_1,2.9492197,0.9998974735832292
6,TMSB4X,2.9439352,0.9998974735832292
6,CXCL13_nbr_1,2.831167,0.9998974735832292
6,GOLGA8Q,2.669459,0.9998974735832292
6,SERPINA9,2.1982381,0.9998974735832292
6,SFTPB_nbr_1,2.1308904,0.9998974735832292
6,SLPI_nbr_1,2.0599356,0.9998974735832292
6,ITIH1,2.041377,0.9998974735832292
6,IGLC2_nbr_1,1.9615674,0.9998974735832292
6,CXCL13_nbr_0,1.8433756,0.9998974735832292
6,SLC11A1_nbr_1,1.7002728,0.9998974735832292
6,PROKR1,1.6488605,0.9998974735832292
6,SERPINB1_nbr_0,1.598437,0.9998974735832292
6,LTF_nbr_0,1.568945,0.9998974735832292
6,SFTPB_nbr_0,1.5589823,0.9998974735832292
6,LYZ_nbr_0,1.5281261,0.9998974735832292
6,LTF_nbr_1,1.5161978,0.9998974735832292
6,MMP1_nbr_0,1.5134729,0.9998974735832292
6,CD300A_nbr_1,1.4471208,0.9998974735832292
6,SERPINB1_nbr_1,1.4354777,0.9998974735832292
6,APOBR_nbr_1,1.4294735,0.9998974735832292
6,BHMT,1.4133855,0.9998974735832292
6,MS4A1_nbr_0,1.3756113,0.9998974735832292
6,PLAUR_nbr_1,1.3462961,0.9998974735832292
7,GPER1,8.331724,4.780389334982689e-13
7,PRRX2,6.2174826,1.5155845201238346e-06
7,DCLK1,5.502894,7.47214384431057e-05
7,TMSB4X_nbr_0,5.2586493,0.00021767618996493542
7,GDPD1,4.907266,0.0011082566162856353
7,CEACAM4,4.549519,0.004608742286826059
7,SIRPB1,4.4978423,0.005148497521586675
7,TMSB4X,4.295973,0.010435723686734202
7,BDKRB1,3.5726972,0.09436101988099957
7,COL1A2,3.4086692,0.13506332576414776
7,RHBDL1,3.365944,0.14764302748610655
7,LYZ_nbr_1,3.2563381,0.19162804882891907
7,COL1A1,3.2322383,0.19393359741074664
7,LTB_nbr_1,3.1922152,0.211779174310894
7,COL1A2_nbr_0,3.1644812,0.2219423709630359
7,IGLC2_nbr_1,2.990289,0.3412821321536312
7,C6orf141,2.7096632,0.6885958181562288
7,ITGAX_nbr_1,2.7078927,0.6885958181562288
7,NPTX1,2.607515,0.8826007426060142
7,COL1A1_nbr_0,2.5855987,0.9113438646052806
7,IGHM_nbr_0,2.3886309,0.9999942956769315
7,IGHG1_nbr_1,2.3432534,0.9999942956769315
7,CXCL13_nbr_1,2.3128202,0.9999942956769315
7,SFTPB_nbr_0,2.1975605,0.9999942956769315
7,IGHM_nbr_1,2.1834404,0.9999942956769315
7,LYZ_nbr_0,2.0603008,0.9999942956769315
7,CCL19_nbr_1,2.024321,0.9999942956769315
7,IGHM,2.020855,0.9999942956769315
7,TMSB4X_nbr_1,2.018233,0.9999942956769315
7,IGHG3_nbr_1,1.937174,0.9999942956769315
8,KRT5_nbr_0,328.8388,0.0
8,S100A2_nbr_0,324.2083,0.0
8,KRT6A_nbr_0,321.81924,0.0
8,KRT6A_nbr_1,319.4145,0.0
8,KRT5_nbr_1,314.67404,0.0
8,DSP_nbr_1,314.44482,0.0
8,S100A2_nbr_1,314.35678,0.0
8,PERP_nbr_1,313.35486,0.0
8,PERP_nbr_0,308.93127,0.0
8,DSP_nbr_0,307.7299,0.0
8,KRT6B_nbr_1,306.0303,0.0
8,S100A9_nbr_0,303.72495,0.0
8,CD9_nbr_0,300.70093,0.0
8,SFN_nbr_1,300.07156,0.0
8,SLC2A1_nbr_1,295.8912,0.0
8,DSG3_nbr_1,294.63318,0.0
8,KRT17_nbr_1,294.61142,0.0
8,KRT6B_nbr_0,287.40967,0.0
8,S100A9_nbr_1,287.23224,0.0
8,KRT16_nbr_1,286.65814,0.0
8,CD9_nbr_1,286.64676,0.0
8,S100A8_nbr_0,284.3494,0.0
8,SPRR1B_nbr_1,283.67856,0.0
8,SLC2A1_nbr_0,283.2337,0.0
8,S100A8_nbr_1,281.531,0.0
8,FABP5_nbr_1,279.5221,0.0
8,SLC6A8_nbr_1,276.69983,0.0
8,KRT16_nbr_0,274.41437,0.0
8,SFN_nbr_0,271.09683,0.0
8,KRT17_nbr_0,270.28394,0.0
9,AC099489.1,8.081005,3.854106118830216e-12
9,HAPLN4,6.9974923,7.817526749333946e-09
9,FAM151A,2.4129534,0.9998569283479953
9,ITIH3,2.2911916,0.9998569283479953
9,ITGAX_nbr_1,2.10949,0.9998569283479953
9,CCL19_nbr_0,1.8705183,0.9998569283479953
9,SHH,1.5684197,0.9998569283479953
9,CCL19_nbr_1,1.5565578,0.9998569283479953
9,ITGAX_nbr_0,1.5036669,0.9998569283479953
9,SOD2_nbr_1,1.4916476,0.9998569283479953
9,IGHM_nbr_0,1.4587781,0.9998569283479953
9,TMSB4X,1.4532344,0.9998569283479953
9,TMSB4X_nbr_0,1.3195738,0.9998569283479953
9,MEIOC,1.2064767,0.9998569283479953
9,TNFAIP3_nbr_1,1.1157486,0.9998569283479953
9,TRIM15,1.085829,0.9998569283479953
9,IGHM,1.0092844,0.9998569283479953
9,SOD2_nbr_0,0.99994123,0.9998569283479953
9,LTB_nbr_0,0.9957491,0.9998569283479953
9,DOCK5_nbr_1,0.9952556,0.9998569283479953
9,PRAMEF1,0.96518135,0.9998569283479953
9,GCNT1_nbr_1,0.9587377,0.9998569283479953
9,PLAUR_nbr_1,0.95342034,0.9998569283479953
9,IGLC2,0.9450541,0.9998569283479953
9,IL4I1_nbr_1,0.93438613,0.9998569283479953
9,IGLC2_nbr_1,0.8581624,0.9998569283479953
9,PLEK_nbr_1,0.8277293,0.9998569283479953
9,CD22_nbr_1,0.81840175,0.9998569283479953
9,FCMR_nbr_1,0.79839116,0.9998569283479953
9,TCF7_nbr_1,0.7849676,0.9998569283479953
