cluster,gene,score,pval_adj
1,MLPH,12.193006,9.586388272758035e-32
1,MT-ND4L,12.083356,3.59151487985899e-31
1,CP,10.94206,1.8093723303712037e-25
1,MT-ND2,10.545638,1.3052536205026883e-23
1,WSB1,9.392159,1.2912862805472688e-18
1,CD55,9.241351,5.1919270735321624e-18
1,AGR2,9.199006,7.596106273962374e-18
1,ATP1B1,9.150147,1.178596843237987e-17
1,MDK,8.845978,1.8292708129580718e-16
1,NEMF,8.6931,6.74127918715252e-16
2,SFTPA2,75.4994,0.0
2,SFTPB,46.945415,0.0
2,A2M,27.909588,3.004055879747778e-168
2,SFTPC,24.492695,2.364374039835938e-129
2,APOE,21.272392,2.1506692683079727e-97
2,SLC34A2,18.962889,3.3913588237602105e-77
2,MUC1,15.103427,1.3309578401340672e-48
2,SFTPA1,14.28024,2.3761401581764036e-43
2,NAPSA,11.437434,1.8183742215918997e-27
2,SCGB3A1,10.643186,1.2005004415270419e-23
2,PIGR,10.144703,2.1453971924355793e-21
2,IFI6,9.771028,8.826277409757819e-20
2,RNASE1,9.409306,2.8271269500797345e-18
2,SERPINA1,8.216498,1.142177757929857e-13
2,LY6E,7.5387087,2.4949561120492967e-11
2,SFTPD,7.4607735,4.3654675447068907e-11
2,SLPI,7.27836,1.6042782896781796e-10
2,MUC3A,7.068555,7.200579119332628e-10
2,CEBPD,6.946583,1.6691137140229175e-09
2,FTH1,6.9414196,1.6803580805769534e-09
2,BPIFA1,6.854985,2.999104673927537e-09
2,MT-ND2,6.5352893,2.5955487969149435e-08
2,MT-CO1,6.0216775,6.514362349073511e-07
2,IFITM3,5.9269943,1.1352359895375e-06
2,SAT1,5.7922416,2.433834098239146e-06
2,MLPH,5.684674,4.486003970584416e-06
2,SELENOW,5.674345,4.656923473648918e-06
2,MT-CO2,5.630124,5.889823088166495e-06
2,MT-ND3,5.6152234,6.281015800591442e-06
2,LRRK2,5.5878963,7.19731922819592e-06
3,IGKC,96.99956,0.0
3,CEACAM6,4.0572343,0.033220697034465625
3,ELF3,2.655786,0.9999901627884691
3,CEACAM5,2.330093,0.9999901627884691
3,CAPN13,2.2959359,0.9999901627884691
3,SHISA3,2.0173097,0.9999901627884691
3,ABCC4,1.5885096,0.9999901627884691
3,MT-ND4,1.4887047,0.9999901627884691
3,MT-CYB,1.4332153,0.9999901627884691
3,CP,1.396353,0.9999901627884691
3,MT-CO3,1.2678128,0.9999901627884691
3,ZNF117,1.2255158,0.9999901627884691
3,PNN,1.14353,0.9999901627884691
3,MMP7,1.0374106,0.9999901627884691
3,CD55,1.0280722,0.9999901627884691
3,C19orf33,1.0025729,0.9999901627884691
3,LY6E,0.99665093,0.9999901627884691
3,MUC5B,0.989544,0.9999901627884691
3,CAPN2,0.96054363,0.9999901627884691
3,NEMF,0.9580506,0.9999901627884691
3,TRA2A,0.9576432,0.9999901627884691
3,ZFP36L1,0.95744634,0.9999901627884691
3,SIX1,0.91621417,0.9999901627884691
3,MLPH,0.91104853,0.9999901627884691
3,S100A6,0.8980624,0.9999901627884691
3,SAT1,0.8469984,0.9999901627884691
3,DUSP6,0.81661856,0.9999901627884691
3,SEC23A,0.8109616,0.9999901627884691
3,RNASE1,0.804825,0.9999901627884691
3,TOGARAM1,0.7967417,0.9999901627884691
4,COL1A1,128.0259,0.0
4,CEACAM6,33.79602,1.1069602132495593e-246
4,S100A6,30.300564,3.3172034369878874e-198
4,ELF3,27.15952,4.109573376173112e-159
4,MT-CO3,24.026382,2.4107583762384413e-124
4,TMSB10,20.985668,1.0875227856657939e-94
4,MT-CO2,20.782707,7.026044076362134e-93
4,SLC34A2,19.692749,2.615749974567425e-83
4,MT-CYB,18.549845,8.02489292244625e-74
4,SAT1,18.11921,1.9462548741847727e-70
4,CLDN4,16.889866,4.368280222062388e-61
4,MT-CO1,16.479837,3.769411168227025e-58
4,MT-ATP6,16.095484,1.9232730320359944e-55
4,CD55,15.858574,8.205095564779946e-54
4,CEACAM5,15.569938,7.456325173147175e-52
4,MT-ND4,15.451901,4.492081432772707e-51
4,CAPN2,15.0929575,1.0607662985998737e-48
4,NFKBIA,13.477677,1.1538199280876314e-38
4,CAPN13,13.386286,3.8228731503032863e-38
4,MT-ND4L,13.08697,1.9177169774591152e-36
4,WSB1,12.793092,8.507944933160149e-35
4,MLPH,12.603459,9.294599780800871e-34
4,LY6E,11.844588,1.0237607976733424e-29
4,SHISA3,11.738758,3.491743813745206e-29
4,MT-ND2,11.348133,3.1859523117986732e-27
4,ACTB,11.108618,4.6570025160602983e-26
4,PON2,10.886681,5.30700547943143e-25
4,ATP1B1,10.546795,2.0357206208848048e-23
4,CD46,10.265978,3.7851373525497327e-22
4,RNASE1,10.260445,3.9082319698206475e-22
5,CD74,109.45815,0.0
5,TMSB4X,9.193522,4.3042697465801506e-17
5,CXCR4,5.3765106,5.322537538429316e-05
5,MS4A1,5.340191,6.211576763302851e-05
5,CLU,3.9691076,0.04247162220277466
5,ACTB,3.8130217,0.07657637407320979
5,PFN1,3.798318,0.07657637407320979
5,CD37,3.3741422,0.340565845601869
5,TXNIP,3.2510087,0.5128836652251271
5,LAPTM5,3.1075573,0.7932599445210442
5,LCP1,2.6686807,0.9999952140106516
5,CXCL13,2.5946832,0.9999952140106516
5,BTG1,2.4068532,0.9999952140106516
5,CORO1A,2.3592894,0.9999952140106516
5,ETS1,2.157221,0.9999952140106516
5,CD79A,2.1133175,0.9999952140106516
5,LTB,2.0095868,0.9999952140106516
5,LTF,1.9635222,0.9999952140106516
5,CD52,1.889728,0.9999952140106516
5,OAZ1,1.8345035,0.9999952140106516
5,UBA52,1.825522,0.9999952140106516
5,CD22,1.79804,0.9999952140106516
5,LYZ,1.7814498,0.9999952140106516
5,ARHGEF1,1.7124103,0.9999952140106516
5,CYTIP,1.692866,0.9999952140106516
5,CIRBP,1.6908088,0.9999952140106516
5,FXYD5,1.6738741,0.9999952140106516
5,CIITA,1.6645432,0.9999952140106516
5,EEF1G,1.5414464,0.9999952140106516
5,OGA,1.5198687,0.9999952140106516
6,VIM,99.57039,0.0
6,S100A6,6.28665,2.6524236952853016e-07
6,TMSB4X,5.762116,6.434548024757262e-06
6,ELF3,5.4859114,3.0270703378605167e-05
6,TMSB10,5.327622,6.974018016844488e-05
6,CAPN13,4.8699756,0.0007466848489104172
6,MT-CO3,4.8485656,0.0007957793906488267
6,CEACAM5,4.806322,0.0009257308718803318
6,CEACAM6,4.801801,0.0009257308718803318
6,MT-CO1,3.3728662,0.4211051880579873
6,WSB1,3.2589335,0.6096079257274402
6,MT-CO2,3.1853237,0.7600382810203675
6,SHISA3,2.8546479,0.9999981519279244
6,ABCC4,2.704696,0.9999981519279244
6,GLUL,2.6625402,0.9999981519279244
6,BPIFA1,2.621582,0.9999981519279244
6,CP,2.2619345,0.9999981519279244
6,DDX5,2.2601297,0.9999981519279244
6,EHBP1L1,2.20984,0.9999981519279244
6,CLDN4,2.194325,0.9999981519279244
6,MT-ATP6,2.13589,0.9999981519279244
6,DUSP6,2.1181931,0.9999981519279244
6,KRT8,2.0339499,0.9999981519279244
6,SAT1,1.9713196,0.9999981519279244
6,ERO1A,1.8730443,0.9999981519279244
6,MAP4K5,1.7831341,0.9999981519279244
6,AGR2,1.7516745,0.9999981519279244
6,CAPN2,1.7372042,0.9999981519279244
6,ATP1B1,1.7230239,0.9999981519279244
6,WFDC2,1.7135494,0.9999981519279244
7,COL3A1,95.31301,0.0
7,S100A6,4.639217,0.0032170994801445506
7,ELF3,4.0247717,0.04937508515321426
7,CEACAM6,3.5153944,0.359038446922697
7,FN1,2.7003248,0.9999705197151375
7,CLDN4,2.0581539,0.9999705197151375
7,SHISA3,1.9482019,0.9999705197151375
7,CD55,1.8362062,0.9999705197151375
7,TMSB10,1.8086275,0.9999705197151375
7,MT-CO3,1.7981272,0.9999705197151375
7,CXCL8,1.6862805,0.9999705197151375
7,ERRFI1,1.559758,0.9999705197151375
7,CAPN13,1.5571797,0.9999705197151375
7,NFKBIA,1.5330878,0.9999705197151375
7,ACTB,1.5256034,0.9999705197151375
7,CEACAM5,1.4403343,0.9999705197151375
7,SOX4,1.4074724,0.9999705197151375
7,SPARC,1.3949351,0.9999705197151375
7,EGR1,1.381664,0.9999705197151375
7,SELENOW,1.3564007,0.9999705197151375
7,ATP1B1,1.2703096,0.9999705197151375
7,JUN,1.2143568,0.9999705197151375
7,MMP2,1.1652411,0.9999705197151375
7,TNC,1.140169,0.9999705197151375
7,AEBP1,1.1397759,0.9999705197151375
7,CTHRC1,1.1091704,0.9999705197151375
7,COL5A1,1.0693756,0.9999705197151375
7,COMP,1.0631138,0.9999705197151375
7,DUSP6,1.0526384,0.9999705197151375
7,ZNF322,1.0434566,0.9999705197151375
8,IGLC2,73.54369,0.0
8,CEACAM6,9.336738,1.4622058906457905e-17
8,MT-CO3,7.976758,1.700799881356208e-12
8,S100A6,5.5343094,2.2993701658461613e-05
8,MT-CO2,5.3530793,6.060311077506978e-05
8,TMSB10,5.005464,0.0003728177611413426
8,MT-ND4,4.9076424,0.0005898580428880166
8,RNASE1,4.486026,0.004449989464814815
8,CEACAM5,3.9003363,0.05655196287516321
8,LY6E,3.8724442,0.0609944343978284
8,MT-CO1,3.7581425,0.09274877836206576
8,MT-CYB,3.7505484,0.09274877836206576
8,MT-ATP6,3.6712599,0.12249321381003657
8,CLDN4,3.4364827,0.28912040501731107
8,ELF3,3.3434186,0.3928898476955955
8,LMO3,3.0405195,0.9999777138152345
8,SLC34A2,2.8952806,0.9999777138152345
8,CAPN13,2.5906656,0.9999777138152345
8,MT-ND4L,2.5252583,0.9999777138152345
8,MUC1,2.5239537,0.9999777138152345
8,MT-ND2,2.440397,0.9999777138152345
8,MLPH,2.2837126,0.9999777138152345
8,PGGHG,2.1664758,0.9999777138152345
8,MT-ND3,2.166332,0.9999777138152345
8,CP,2.164268,0.9999777138152345
8,ARF6,2.1283472,0.9999777138152345
8,MAP4K5,2.0833035,0.9999777138152345
8,SHISA3,2.0278792,0.9999777138152345
8,H1F0,2.0227487,0.9999777138152345
8,CD55,1.9738301,0.9999777138152345
9,IGHG1,65.1741,0.0
9,CEACAM6,6.760341,1.6884902974184915e-08
9,S100A6,5.350655,7.165733971275129e-05
9,MT-CO3,5.324213,7.854064534951451e-05
9,ELF3,4.209897,0.017906008778461727
9,CEACAM5,3.903064,0.06354334930576785
9,MT-CO2,3.6879463,0.14466594103631936
9,MT-CYB,3.552876,0.23367531441178951
9,SAT1,3.2653883,0.643554342749098
9,CLDN4,3.0368812,0.9999758196917561
9,MT-CO1,2.9439461,0.9999758196917561
9,SHISA3,2.8966095,0.9999758196917561
9,TMSB10,2.8626466,0.9999758196917561
9,MT-ATP6,2.838614,0.9999758196917561
9,SLC34A2,2.7310748,0.9999758196917561
9,MT-ND2,2.667016,0.9999758196917561
9,MT-ND4,2.489362,0.9999758196917561
9,CAPN13,2.4742947,0.9999758196917561
9,ATP1B1,2.441672,0.9999758196917561
9,LY6E,2.1616623,0.9999758196917561
9,BPIFA1,2.1525874,0.9999758196917561
9,CAPN2,2.1335907,0.9999758196917561
9,ZNF117,2.0562296,0.9999758196917561
9,MT-ND1,2.0488954,0.9999758196917561
9,CD55,2.0281844,0.9999758196917561
9,NFKBIA,2.003529,0.9999758196917561
9,MDK,1.9079925,0.9999758196917561
9,WFDC2,1.8248397,0.9999758196917561
9,DUSP6,1.8167968,0.9999758196917561
9,KRT18,1.7425094,0.9999758196917561
10,COL1A2,74.0955,0.0
10,S100A6,3.1053736,0.9999923794849741
10,ELF3,2.63742,0.9999923794849741
10,CEACAM6,2.352338,0.9999923794849741
10,FN1,2.1087549,0.9999923794849741
10,TMSB10,1.8611676,0.9999923794849741
10,MT-CO3,1.5492332,0.9999923794849741
10,CXCL8,1.3796399,0.9999923794849741
10,ERRFI1,1.2724434,0.9999923794849741
10,CLDN4,1.1797044,0.9999923794849741
10,TNC,1.1708076,0.9999923794849741
10,COMP,1.1420529,0.9999923794849741
10,TNNT1,1.1378021,0.9999923794849741
10,ACTB,1.0970933,0.9999923794849741
10,MMP2,1.0690048,0.9999923794849741
10,MT-CYB,1.0539013,0.9999923794849741
10,NFKBIA,1.0111263,0.9999923794849741
10,SPINT2,0.9915225,0.9999923794849741
10,CEACAM5,0.9346513,0.9999923794849741
10,SOX4,0.912381,0.9999923794849741
10,ZFP36,0.8898111,0.9999923794849741
10,TCIM,0.8723782,0.9999923794849741
10,CYTH2,0.85322547,0.9999923794849741
10,RAB5C,0.8516292,0.9999923794849741
10,SHISA3,0.84689623,0.9999923794849741
10,PTTG1IP,0.84635836,0.9999923794849741
10,CCN2,0.82179743,0.9999923794849741
10,AEBP1,0.81636786,0.9999923794849741
10,EGLN3,0.79543585,0.9999923794849741
10,ATP1B1,0.785096,0.9999923794849741
11,IGLC3,62.10122,0.0
11,CEACAM6,5.205767,0.00020310513911926307
11,S100A6,4.868428,0.0008713780207567184
11,MT-CO3,4.5046725,0.004891919007174151
11,MT-CO2,3.8061726,0.09891467552721032
11,SLC34A2,3.079397,0.9999942362056011
11,CAPN13,2.9812405,0.9999942362056011
11,MT-CYB,2.888013,0.9999942362056011
11,ELF3,2.7335508,0.9999942362056011
11,MT-CO1,2.692557,0.9999942362056011
11,LY6E,2.6283498,0.9999942362056011
11,CEACAM5,2.5807714,0.9999942362056011
11,MLPH,2.4618723,0.9999942362056011
11,MT-ND4,2.4606285,0.9999942362056011
11,SHISA3,2.344769,0.9999942362056011
11,KRT8,2.324092,0.9999942362056011
11,TMSB10,2.3040142,0.9999942362056011
11,MT-ND4L,2.2763872,0.9999942362056011
11,SAT1,2.1776888,0.9999942362056011
11,RNASE1,2.1619503,0.9999942362056011
11,WSB1,2.0817814,0.9999942362056011
11,RBPMS,1.9647157,0.9999942362056011
11,CD46,1.8708484,0.9999942362056011
11,PON2,1.8320785,0.9999942362056011
11,CLDN4,1.7213063,0.9999942362056011
11,CD55,1.7193978,0.9999942362056011
11,MT-ATP6,1.6247149,0.9999942362056011
11,CXCL17,1.5447168,0.9999942362056011
11,ZNF117,1.535791,0.9999942362056011
11,PNN,1.4998894,0.9999942362056011
