cluster,gene,score,pval_adj
0,BTG1,3.2754653,0.04522802092723847
0,CTSH,1.7915915,0.9999944323025818
0,TXNIP,1.6187369,0.9999944323025818
0,TNFAIP3,1.5465007,0.9999944323025818
0,DEPP1,1.2511413,0.9999944323025818
0,AKNA,1.2124581,0.9999944323025818
0,SCGB3A2,1.1391464,0.9999944323025818
0,CCL5,0.9662841,0.9999944323025818
0,CCL5,0.9662841,0.9999944323025818
0,SFTPD,0.8922186,0.9999944323025818
0,SFTPD,0.8922186,0.9999944323025818
0,AQP1,0.884588,0.9999944323025818
0,SFTPA2,0.87052256,0.9999944323025818
0,NR4A1,0.86462724,0.9999944323025818
0,SERPINA1,0.8605599,0.9999944323025818
0,TRBC2,0.8582904,0.9999944323025818
0,PIGR,0.836348,0.9999944323025818
0,TRAC,0.797489,0.9999944323025818
0,ETS2,0.72218734,0.9999944323025818
0,SFTPA1,0.72168034,0.9999944323025818
1,SMIM6,0.02015643,0.9969553468224901
1,FGB,0.019888492,0.9969553468224901
1,SMIM38,0.012087821,0.9969553468224901
1,MINAR1,0.010248209,0.9969553468224901
1,OR10V1,0.003491632,0.9972140864575646
1,OR4E1,0.003491632,0.9972140864575646
1,GMPR,-0.004783473,0.9971524051508485
1,SLC26A5,-0.0056373626,0.9969553468224901
1,PCDHGC5,-0.0056373626,0.9969553468224901
1,LRRC30,-0.0056373626,0.9969553468224901
1,GPR32,-0.0056373626,0.9969553468224901
1,CIB4,-0.0056373626,0.9969553468224901
1,SNCB,-0.0056373626,0.9969553468224901
1,FBLL1,-0.0056373626,0.9969553468224901
1,KRT33B,-0.0056373626,0.9969553468224901
1,KRT37,-0.0056373626,0.9969553468224901
1,SERPINA6,-0.0056373626,0.9969553468224901
1,CHGA,-0.0056373626,0.9969553468224901
1,TP53TG5,-0.0056373626,0.9969553468224901
1,OTC,-0.0056373626,0.9969553468224901
2,COL1A2,197.6772,0.0
2,COL1A2,197.6772,0.0
2,IGKC,117.88282,0.0
2,IGKC,117.88282,0.0
2,IGHG1,59.871147,0.0
2,IGHG1,59.871147,0.0
2,FN1,43.77015,0.0
2,FN1,43.77015,0.0
2,SPARC,42.22882,0.0
2,SPARC,42.22882,0.0
2,COL6A3,41.971703,0.0
2,BGN,27.892956,5.570821650852024e-169
2,TAGLN,21.553255,7.254675691442783e-101
2,TAGLN,21.553255,7.254675691442783e-101
2,LUM,19.945726,2.099913762266494e-86
2,LUM,19.945726,2.099913762266494e-86
2,COL5A1,19.274473,1.0652056642884718e-80
2,IGLC2,18.004145,2.066801636631653e-70
2,IGLC3,16.687824,1.7408690292809154e-60
2,VIM,16.007502,1.1100279362657907e-55
3,FN1,43.69061,0.0
3,FN1,43.69061,0.0
3,SPARC,40.98578,0.0
3,SPARC,40.98578,0.0
3,APOE,39.895424,0.0
3,COL6A3,34.1025,1.7423786625550903e-252
3,VIM,29.358412,3.840575850846195e-187
3,VIM,29.358412,3.840575850846195e-187
3,PSAP,28.21321,7.533869820463473e-173
3,BGN,25.890562,1.458843695814994e-145
3,TAGLN,24.501892,2.0728593895045707e-130
3,TAGLN,24.501892,2.0728593895045707e-130
3,DCN,22.492456,6.32819367431624e-110
3,DCN,22.492456,6.32819367431624e-110
3,LGALS1,21.177954,1.6519824966920388e-97
3,CTSZ,20.275988,2.1561972116936364e-89
3,LUM,20.1702,1.673634478065971e-88
3,LUM,20.1702,1.673634478065971e-88
3,ZFP36,18.772196,1.1408973775611328e-76
3,ACTA2,18.221388,2.874473408850335e-72
4,COL1A2,133.0339,0.0
4,COL1A2,133.0339,0.0
4,CCDC80,1.4951837,0.999976578060822
4,COL6A2,1.3978,0.999976578060822
4,AEBP1,1.1827917,0.999976578060822
4,POSTN,1.0763116,0.999976578060822
4,COL4A2,1.0703706,0.999976578060822
4,VCAN,0.98354274,0.999976578060822
4,COL6A1,0.92784554,0.999976578060822
4,CALD1,0.7141988,0.999976578060822
4,TPM2,0.7084246,0.999976578060822
4,SERPINE1,0.6927888,0.999976578060822
4,MMP14,0.6230878,0.999976578060822
4,MRC2,0.58932513,0.999976578060822
4,IGFBP7,0.5583506,0.999976578060822
4,ENG,0.533096,0.999976578060822
4,ENG,0.533096,0.999976578060822
4,ANTXR1,0.51915395,0.999976578060822
4,THBS2,0.50210726,0.999976578060822
4,C1R,0.4963317,0.999976578060822
5,SFTPB,114.55755,0.0
5,SFTPB,114.55755,0.0
5,SFTPA2,10.761516,2.152773968805202e-24
5,SERPINA1,9.738771,7.066844014783479e-20
5,SCGB3A2,9.215742,9.088516453098472e-18
5,SFTPD,8.342938,1.6570812013002843e-14
5,SFTPD,8.342938,1.6570812013002843e-14
5,LTF,6.1176066,1.6291001948941925e-07
5,SFTPA1,5.787676,1.1297924719827565e-06
5,C3,5.345361,1.1606726133335052e-05
5,PIGR,4.8034167,0.00018882855606535917
5,WFDC2,4.459471,0.0009393857965182627
5,SFTPC,3.7163532,0.021892672148621378
5,SLPI,3.2217307,0.11919451383604139
5,SCGB3A1,3.0441172,0.20010984089488362
5,CTSE,2.7559273,0.4657217499000551
5,CTSH,2.733654,0.4657217499000551
5,LRRK2,2.7298481,0.4657217499000551
5,AQP1,2.3152895,0.9999620333686807
5,SELENOP,1.8134654,0.9999620333686807
6,APOE,109.25308,0.0
6,LAPTM5,2.2818282,0.9999111490492754
6,GLUL,1.9222921,0.9999111490492754
6,TYROBP,1.9012985,0.9999111490492754
6,NUPR1,1.1848286,0.9999111490492754
6,SPP1,1.0796988,0.9999111490492754
6,CYBB,0.91759413,0.9999111490492754
6,C1QB,0.9012936,0.9999111490492754
6,C1QB,0.9012936,0.9999111490492754
6,APOC1,0.88622785,0.9999111490492754
6,C1QC,0.8584232,0.9999111490492754
6,C1QC,0.8584232,0.9999111490492754
6,LCP1,0.618458,0.9999111490492754
6,CD14,0.58331174,0.9999111490492754
6,CD14,0.58331174,0.9999111490492754
6,AIF1,0.5638579,0.9999111490492754
6,FCGR3A,0.5172802,0.9999111490492754
6,FCGR3A,0.5172802,0.9999111490492754
6,FCGR3A,0.5172802,0.9999111490492754
6,RGS1,0.48071343,0.9999111490492754
7,FN1,101.38883,0.0
7,FN1,101.38883,0.0
7,COL4A2,0.40208685,0.9998644995514586
7,VCAN,0.29602093,0.9998644995514586
7,MMP14,0.28341985,0.9998644995514586
7,TXNIP,0.28271562,0.9998644995514586
7,SULF1,0.22907497,0.9998644995514586
7,HDGFL3,0.22136903,0.9998644995514586
7,POSTN,0.21705271,0.9998644995514586
7,EIF4E3,0.21035361,0.9998644995514586
7,LCP2,0.20234966,0.9998644995514586
7,ITGBL1,0.20069206,0.9998644995514586
7,SERPING1,0.19467513,0.9998644995514586
7,CXCL10,0.19236094,0.9998644995514586
7,CXCL10,0.19236094,0.9998644995514586
7,TRAC,0.18569076,0.9998644995514586
7,COL6A1,0.18005575,0.9998644995514586
7,SPI1,0.17345554,0.9998644995514586
7,RARRES2,0.1721447,0.9998644995514586
7,ELN,0.16409585,0.9998644995514586
8,PSAP,104.86018,0.0
8,GLUL,0.4792242,0.9999813394964605
8,SPP1,0.40121698,0.9999813394964605
8,ITGAX,0.36703888,0.9999813394964605
8,ITGAX,0.36703888,0.9999813394964605
8,LCP1,0.27352163,0.9999813394964605
8,BTG1,0.2479321,0.9999813394964605
8,LAPTM5,0.24064071,0.9999813394964605
8,CTSE,0.20426181,0.9999813394964605
8,SERPINA1,0.17234354,0.9999813394964605
8,WIPF1,0.164764,0.9999813394964605
8,PLXNC1,0.16368417,0.9999813394964605
8,CTSH,0.16178653,0.9999813394964605
8,ROS1,0.15976758,0.9999813394964605
8,CYBB,0.15849365,0.9999813394964605
8,SLCO4C1,0.15510434,0.9999813394964605
8,PIGR,0.14354655,0.9999813394964605
8,ADAMTS1,0.13960257,0.9999813394964605
8,IL3RA,0.13519973,0.9999813394964605
8,CLEC5A,0.13137394,0.9999813394964605
9,ZFP36,100.15671,0.0
9,GLUL,0.7996701,0.999881508964794
9,TNFAIP3,0.31841367,0.999881508964794
9,SMPDL3A,0.27520263,0.999881508964794
9,SCGB3A2,0.24939719,0.999881508964794
9,AKNA,0.23494694,0.999881508964794
9,CSRNP1,0.22672282,0.999881508964794
9,PIAS1,0.17361759,0.999881508964794
9,HK3,0.16104297,0.999881508964794
9,LPXN,0.15212545,0.999881508964794
9,SUSD3,0.14600055,0.999881508964794
9,CLK4,0.14462401,0.999881508964794
9,B3GNT8,0.1400898,0.999881508964794
9,CLEC5A,0.1327648,0.999881508964794
9,ZAP70,0.12463268,0.999881508964794
9,SFTPA2,0.11725898,0.999881508964794
9,PDPN,0.11540278,0.999881508964794
9,STAT4,0.11327763,0.999881508964794
9,CWC25,0.1095009,0.999881508964794
9,GPX3,0.10784589,0.999881508964794
10,SPARC,92.02575,0.0
10,SPARC,92.02575,0.0
10,IGFBP7,0.7046398,0.9999288872762934
10,COL4A2,0.6045824,0.9999288872762934
10,C1R,0.5584516,0.9999288872762934
10,ENPP2,0.49987096,0.9999288872762934
10,IFITM3,0.48947316,0.9999288872762934
10,TXNIP,0.4214422,0.9999288872762934
