cluster,gene,score,pval_adj
0,COL1A2,288.64734,0.0
0,COL1A1,232.65916,0.0
0,COL3A1,163.53319,0.0
0,TMSB4X,119.64717,0.0
0,IGHM,113.85208,0.0
0,IGLC2,107.39177,0.0
0,IGHG1,100.20846,0.0
0,SPARC,98.02825,0.0
0,IGKC,97.825005,0.0
0,IGLC3,94.93107,0.0
0,SFTPB,93.968094,0.0
0,IGHG3,90.6577,0.0
0,MMP2,76.97771,0.0
0,IGHG2,76.15973,0.0
0,COL6A3,73.30458,0.0
0,IGHA1,72.07078,0.0
0,IGLC1,68.01781,0.0
0,COL5A1,58.622257,0.0
0,XBP1,55.71578,0.0
0,SFRP2,48.391224,0.0
1,KRT5,149.96709,0.0
1,MT-CO3,134.93492,0.0
1,S100A9,129.21318,0.0
1,S100A2,120.824,0.0
1,S100A8,97.08632,0.0
1,MT-CO2,89.602036,0.0
1,KRT6A,87.50471,0.0
1,MT-ND4L,80.918915,0.0
1,CD9,77.63526,0.0
1,MT-ND4,72.26776,0.0
1,DSP,69.02636,0.0
1,MT-ATP6,67.626854,0.0
1,KRT16,65.16902,0.0
1,PERP,64.536804,0.0
1,MT-CO1,62.997044,0.0
1,SPRR1B,56.459454,0.0
1,TMSB10,53.455387,0.0
1,MT-CYB,52.679214,0.0
1,SLC2A1,51.08188,0.0
1,GLUL,49.979424,0.0
2,IGHG1,113.08873,0.0
2,IGKC,112.73598,0.0
2,IGLC2,106.821014,0.0
2,IGHG3,97.64415,0.0
2,IGLC3,70.80484,0.0
2,COL1A1,44.518658,0.0
2,COL3A1,41.892326,0.0
2,COL1A2,26.086563,4.0684085350132056e-147
2,IGHG2,17.330013,1.363544915583618e-64
2,IGHA1,13.305647,7.913146547511994e-38
2,IGLC1,11.704468,3.971743067253352e-29
2,MMP2,5.537886,2.9735492941285625e-06
2,XBP1,0.8375952,0.9999517812097347
2,PTGER3,0.13803816,0.9999517812097347
2,GAS1,0.12923203,0.9999517812097347
2,LNP1,0.09533391,0.9999517812097347
2,C2orf88,0.08920552,0.9999517812097347
2,CNTN3,0.071559675,0.9999517812097347
2,BLID,0.06793933,0.9999517812097347
2,KCND2,0.06207006,0.9999517812097347
3,IGHG3,125.04513,0.0
3,IGLC2,119.746574,0.0
3,TMSB4X,100.47365,0.0
3,IGHG1,96.81285,0.0
3,IGKC,91.85192,0.0
3,IGLC3,81.0842,0.0
3,IGHA1,28.800842,3.151744105942885e-179
3,IGHG2,26.672384,1.2704692939427332e-153
3,IGLC1,25.414658,1.960956498395982e-139
3,XBP1,15.514254,1.7308826835261432e-51
3,MZB1,8.458275,8.754346773871353e-15
3,CXCR4,7.4866166,1.8775843295305165e-11
3,SSR4,7.0571175,3.9884078003025537e-10
3,TXNDC5,6.685362,4.954271695711293e-09
3,DERL3,6.236669,9.073314735939096e-08
3,SEL1L3,4.4768777,0.0009915704457620995
3,TENT5C,4.4696755,0.001018173264440902
3,CXCL13,3.9922016,0.0072555166480817385
3,CD79A,3.9496999,0.008515967183524056
3,PRDM1,3.7876508,0.016066953514905422
4,IGHG3,128.27594,0.0
4,COL1A1,114.91423,0.0
4,IGLC2,101.23891,0.0
4,IGHG1,96.3985,0.0
4,IGKC,95.00203,0.0
4,IGLC3,75.309525,0.0
4,TMSB4X,60.939323,0.0
4,IGHG2,42.059917,0.0
4,IGHA1,36.122185,1.6708898852666951e-282
4,IGLC1,35.68515,1.011541147247214e-275
4,XBP1,24.797497,1.0771978924863295e-132
4,COL3A1,16.406178,1.5604169972198165e-57
4,MMP2,15.144329,6.487488627533026e-49
4,TXNDC5,13.349566,7.971762457629941e-38
4,SSR4,11.572577,3.307352086361776e-28
4,MZB1,11.478486,9.553384231064293e-28
4,DERL3,9.79964,5.3717095356192975e-20
4,SPARC,8.221157,8.669499465830834e-14
4,PRDM1,7.7286224,4.364611680609977e-12
4,CXCR4,7.7210727,4.530435621359491e-12
5,TMSB4X,85.89578,0.0
5,IGLC2,46.975327,0.0
5,IGHG1,27.181581,3.8749029815229976e-159
5,IGKC,8.329857,4.7169748753464954e-14
5,IGLC3,5.7861056,2.5027311490091327e-06
5,CXCL13,1.9796107,0.9999967384376887
5,MS4A1,1.6894714,0.9999967384376887
5,LCP1,1.5681294,0.9999967384376887
5,CCL19,1.4226503,0.9999967384376887
5,CORO1A,1.2783982,0.9999967384376887
5,CD53,1.0396582,0.9999967384376887
5,TRBC2,0.9886526,0.9999967384376887
5,CD37,0.9741003,0.9999967384376887
5,RGS13,0.8167219,0.9999967384376887
5,ETS1,0.773229,0.9999967384376887
5,FDCSP,0.64671,0.9999967384376887
5,CD74,0.6442594,0.9999967384376887
5,LTB,0.6151881,0.9999967384376887
5,TRAC,0.59635323,0.9999967384376887
5,FYB1,0.5547874,0.9999967384376887
6,IGLC2,43.79444,0.0
6,IGHG1,35.27206,4.742640166839791e-269
6,IGKC,26.20121,6.643906682259356e-148
6,IGLC3,12.627943,1.911121608651469e-33
6,PINX1,0.08413553,0.9999401348411163
6,IPCEF1,0.08303715,0.9999401348411163
6,LRRC69,0.07715097,0.9999401348411163
6,FUT7,0.07431932,0.9999401348411163
6,SENP8,0.07376946,0.9999401348411163
6,GPD1L,0.07366541,0.9999401348411163
6,TLE2,0.07169831,0.9999401348411163
6,NTNG1,0.06908617,0.9999401348411163
6,VPREB3,0.06814107,0.9999401348411163
6,CUBN,0.066751845,0.9999401348411163
6,CYTL1,0.066391475,0.9999401348411163
6,SLC25A14,0.0662263,0.9999401348411163
6,FAM92B,0.06575194,0.9999401348411163
6,JAK2,0.061761726,0.9999401348411163
6,YY2,0.059352845,0.9999401348411163
6,EPOP,0.059195798,0.9999401348411163
7,IGKC,23.768124,2.579041215444017e-121
7,IGHG1,16.071526,1.216500227920503e-54
7,ADAMTS9,0.13716479,0.9999632641505416
7,CDKL1,0.13632242,0.9999632641505416
7,CCL22,0.12729801,0.9999632641505416
7,KNDC1,0.10355877,0.9999632641505416
7,ARHGAP11B,0.08127877,0.9999632641505416
7,C8orf58,0.07753454,0.9999632641505416
7,CDH5,0.07527837,0.9999632641505416
7,ZNF43,0.072987035,0.9999632641505416
7,AHRR,0.068278514,0.9999632641505416
7,PCNA,0.061999284,0.9999632641505416
7,CD69,0.060821388,0.9999632641505416
7,NYAP2,0.059514716,0.9999632641505416
7,PKIB,0.059006304,0.9999632641505416
7,GHRL,0.05825248,0.9999632641505416
7,SEMA3G,0.057709187,0.9999632641505416
7,ADGRL4,0.0559737,0.9999632641505416
7,IHH,0.055286497,0.9999632641505416
7,SSU72P3,0.055035707,0.9999632641505416
8,TMSB4X,39.265423,0.0
8,CD74,10.467381,1.3772118249370812e-22
8,CXCL13,8.32013,7.559011150664508e-14
8,ACTB,6.4626346,6.19636608199247e-08
8,MS4A1,5.5706286,1.2393351649063416e-05
8,MT-CO3,4.822858,0.0005810514106395273
8,PFN1,3.981625,0.023779605424620945
8,CD37,3.9130332,0.03106805995050416
8,CLU,3.7790563,0.05266699612680009
8,CORO1A,3.5444264,0.12048129602411488
8,LCP1,3.4492338,0.16381192297046698
8,ETS1,3.0658143,0.5683671346892399
8,LAPTM5,2.90905,0.8290439227867055
8,LTB,2.8883562,0.8745322875370778
8,CD22,2.593533,0.9999951759948836
8,CCL19,2.49267,0.9999951759948836
8,UCP2,2.3873744,0.9999951759948836
8,TRAC,2.3793583,0.9999951759948836
8,LRMP,2.3631847,0.9999951759948836
8,HIST1H1B,2.33525,0.9999951759948836
9,TMSB4X,41.211258,0.0
9,CXCL13,6.5821996,4.18714136159634e-08
9,CD74,5.8441005,4.000545157273881e-06
9,ACTB,4.443962,0.004986056313646021
9,MS4A1,3.8901238,0.04209505450836118
9,PFN1,3.8755133,0.043686947337926996
9,CLU,3.2823677,0.3508869469993713
9,ETS1,3.1127033,0.6089302175773447
9,LCP1,2.837015,0.9999777349981358
9,CD37,2.8104084,0.9999777349981358
9,TRAC,2.397961,0.9999777349981358
9,MT-CO3,2.3894877,0.9999777349981358
9,HIST1H1B,2.3674269,0.9999777349981358
9,LAPTM5,2.2577834,0.9999777349981358
9,CORO1A,2.1938422,0.9999777349981358
9,LTB,2.0316682,0.9999777349981358
9,CD22,1.8705468,0.9999777349981358
9,CD52,1.7936647,0.9999777349981358
9,CD53,1.7301533,0.9999777349981358
9,LRMP,1.7285858,0.9999777349981358
10,MT-CO3,2.831265,1.0
10,CXCL13,1.8267715,1.0
10,CD37,0.91985005,1.0
10,MS4A1,0.7513031,1.0
10,RGS13,0.7301842,1.0
10,TNFRSF13C,0.60217196,1.0
10,G0S2,0.6003753,1.0
10,TRA2A,0.5690585,1.0
10,KRT13,0.5485967,1.0
10,HIST1H2BH,0.53607297,1.0
10,CD22,0.530484,1.0
10,GRK2,0.5095667,1.0
10,LRMP,0.5004648,1.0
10,FDCSP,0.4987543,1.0
10,CD72,0.49178815,1.0
10,ALOX5AP,0.48565546,1.0
10,TCL1A,0.45467207,1.0
10,P2RX5,0.42307886,1.0
10,NUP153,0.42202753,1.0
10,JAK3,0.41447705,1.0
