cluster,gene,score,pval_adj
0,COL1A2_nbr_0,147.93484,0.0
0,COL1A2_nbr_0,147.93484,0.0
0,SPARC_nbr_0,120.56089,0.0
0,SPARC_nbr_0,120.56089,0.0
0,COL6A3_nbr_0,115.38177,0.0
0,SPARC_nbr_1,114.10202,0.0
0,SPARC_nbr_1,114.10202,0.0
0,COL1A2_nbr_1,112.70943,0.0
0,COL1A2_nbr_1,112.70943,0.0
0,FN1_nbr_0,111.91481,0.0
0,FN1_nbr_0,111.91481,0.0
0,BGN_nbr_1,109.20774,0.0
0,COL6A3_nbr_1,109.070656,0.0
0,FN1_nbr_1,105.84894,0.0
0,FN1_nbr_1,105.84894,0.0
0,TAGLN_nbr_1,102.130486,0.0
0,TAGLN_nbr_1,102.130486,0.0
0,BGN_nbr_0,101.99114,0.0
0,COL5A1_nbr_1,100.48777,0.0
0,LUM_nbr_1,99.05633,0.0
10,RAB40B_nbr_1,2.6290348,0.06674961672524898
10,PRMT7_nbr_1,2.0959752,0.24263229288699834
10,CWC25_nbr_1,1.4737213,0.7630633067660826
10,PRMT7_nbr_0,1.3970268,0.852841626394309
10,RAB40B_nbr_0,1.3679092,0.8942993574849606
10,ADCY5_nbr_1,1.2305337,0.9999765630673008
10,ZNF396_nbr_1,1.2160256,0.9999765630673008
10,SEC61A2_nbr_1,1.0855385,0.9999765630673008
10,SLCO4C1_nbr_1,0.93271786,0.9999765630673008
10,CWC25_nbr_0,0.9112636,0.9999765630673008
10,GAS2L1_nbr_1,0.8760128,0.9999765630673008
10,ADCY5_nbr_0,0.83979833,0.9999765630673008
10,ZNF396_nbr_0,0.8193348,0.9999765630673008
10,RRP8_nbr_0,0.707982,0.9999765630673008
10,NDUFAF4_nbr_1,0.7078253,0.9999765630673008
10,KIAA0825_nbr_1,0.69883126,0.9999765630673008
10,ZNF182_nbr_1,0.6898991,0.9999765630673008
10,VN1R1_nbr_1,0.6780841,0.9999765630673008
10,SLCO4C1_nbr_0,0.58949566,0.9999765630673008
10,DCST1_nbr_1,0.58700114,0.9999765630673008
11,SPP1_nbr_1,3.1756675,0.012091993001106676
11,RAB40B_nbr_1,2.1075404,0.21383570238432098
11,CEP120_nbr_1,1.9475127,0.30162245190354164
11,BTG1,1.8886182,0.33814963819579197
11,NDUFAF4_nbr_1,1.6420307,0.5263585798555339
11,RRP8_nbr_1,1.5102296,0.6541633750975723
11,COL9A2_nbr_1,1.3816919,0.7910345874844158
11,RAB40B_nbr_0,1.3356069,0.8416758861375853
11,PI3_nbr_1,1.3173828,0.8650182233299926
11,PRMT7_nbr_1,1.2525328,0.9378083774498469
11,CCL28_nbr_1,1.0616884,0.999947011606258
11,CEP120_nbr_0,1.0229964,0.999947011606258
11,VN1R1_nbr_1,1.0168763,0.999947011606258
11,ZMYND15_nbr_1,0.95783705,0.999947011606258
11,NDUFAF4_nbr_0,0.9233587,0.999947011606258
11,PRMT7_nbr_0,0.91370773,0.999947011606258
11,FGFR1OP_nbr_1,0.8823193,0.999947011606258
