cluster,gene,score,pval_adj
6,IGHG1,77.8616,0.0
6,IGLC2,63.63219,0.0
6,IGLC3,57.607742,0.0
6,IGHA1,45.772793,0.0
6,COL3A1,41.942055,0.0
6,COL1A1,31.606867,6.78455488936172e-216
6,COL1A2,27.151709,4.90619506836109e-159
6,CD74,27.022028,1.487900173624398e-157
6,SPARC,20.685043,6.637623430679614e-92
6,TMSB4X,20.376049,3.3224717713035435e-89
6,XBP1,20.00195,6.046933279423345e-86
6,IGLC1,19.108854,2.2898824629171845e-78
6,TIMP1,18.348753,3.247614461663365e-72
6,TXNDC5,17.383867,9.510473273685084e-65
6,COL6A3,17.25128,8.73927487786948e-64
6,VIM,16.895105,3.4346678416173555e-61
6,A2M,14.632859,1.1728495087401754e-45
6,SFTPB,14.030829,6.587147220363813e-42
7,S100A8,109.08372,0.0
7,SLC2A1,48.64309,0.0
7,KRT5,46.881813,0.0
7,KRT6A,44.266468,0.0
7,SPRR1B,42.178024,0.0
7,S100A9,41.803513,0.0
7,KRT17,40.425682,0.0
7,KRT6B,35.823116,1.1012862594461152e-277
7,PERP,33.981796,8.39985067926056e-250
7,S100A2,31.046469,2.1144088912588227e-208
7,MT-CO3,30.32532,8.093841435859996e-199
7,CD9,30.005085,1.0991654326515565e-194
7,HSPB1,28.718885,2.700014457469024e-178
7,KRT16,26.081932,6.674194179164503e-147
7,MT-ND4L,25.420477,1.609336631375787e-139
7,DSP,25.126778,2.573613754264987e-136
7,MT-CO2,23.989136,3.47139527099205e-124
7,TACSTD2,23.944584,9.610853113493732e-124
7,TMSB4X,23.099918,4.0352187325169707e-115
7,MT-CYB,22.471643,6.245130990365099e-109
8,CXCL8,70.10952,0.0
8,G0S2,17.109867,2.8608806671675915e-62
8,CKB,14.04486,8.901047558160791e-42
8,IL2RG,7.57687,1.7212362805055872e-11
8,FOXD4L5,4.6448655,0.0008406393806387328
8,SPP1,4.253639,0.004685606582289909
8,TAF11L6,3.843036,0.02265262058141904
8,USP17L15,2.7330174,0.6333948556169019
8,SFTPC,2.2899382,0.9999763475011976
8,MMP12,2.2113812,0.9999763475011976
8,SLC34A2,2.112964,0.9999763475011976
8,MUC12,1.9371438,0.9999763475011976
8,CXCL2,1.7138329,0.9999763475011976
8,MMP9,1.685899,0.9999763475011976
8,SLC11A1,1.6680406,0.9999763475011976
8,SFTPA1,1.6168549,0.9999763475011976
8,LAMC2,1.4611079,0.9999763475011976
8,MT2A,1.4443121,0.9999763475011976
8,SFTPD,1.4336666,0.9999763475011976
8,SDC4,1.4284906,0.9999763475011976
9,S100A8,104.764404,0.0
9,S100A9,42.6861,0.0
9,SPRR1B,35.329697,9.388506598614939e-270
9,SPRR3,17.656858,1.6462955513688104e-66
9,KRT6A,16.24859,3.4793860219184524e-56
9,SPRR1A,15.647752,4.490823569027894e-52
9,KRT16,15.134597,1.1663023653346872e-48
9,LCN2,14.28772,2.6490416858466372e-43
9,KRTDAP,11.276184,1.3095746945710098e-26
9,KRT17,11.140966,5.791277016018995e-26
9,KRT6B,10.665086,1.0031325619026123e-23
9,CD24,10.465506,8.116936267107527e-23
9,SAT1,10.303019,4.301459395404116e-22
9,SPRR2A,10.014499,8.015237846572612e-21
9,SPRR2E,8.081834,2.7749962984279697e-13
9,SLC2A1,7.7076387,4.9816022556530195e-12
9,TACSTD2,7.6694036,6.576396009296545e-12
9,CNFN,7.3414874,7.875126255383482e-11
9,DSG3,6.938412,1.3170604306164465e-09
9,PERP,5.994213,5.929063992808047e-07
10,MT-ND6,91.317955,0.0
10,MT-CO3,35.78571,1.6831724516818623e-276
10,KRT5,30.920988,3.799261938664476e-206
10,MT-CO2,30.27818,1.014632217251979e-197
10,MT-ND4L,28.976162,4.801435630565385e-181
10,MT-ATP6,26.81906,5.897657658343688e-155
10,MT-CYB,25.739098,1.1142891736428575e-142
10,CD9,25.428698,2.77390917691164e-139
10,MT-CO1,25.067501,2.2840056877766158e-135
10,SLC2A1,19.331612,5.3192360691578956e-80
10,S100A2,18.783783,1.7024248794776794e-75
10,MT-ND2,18.045618,1.3001126849959768e-69
10,PERP,17.28282,8.905466175534679e-64
10,MT-ND3,16.020931,1.1115727631373722e-54
10,TNC,15.79994,3.555567591993674e-53
10,FTH1,14.941791,1.8931814406045362e-47
10,ACTB,14.911547,2.8138123717428966e-47
10,MT-ND1,14.674756,8.544975790612155e-46
10,OAZ1,14.588069,2.910140914985957e-45
10,HSPB1,13.919885,3.983059478995072e-41
11,IGHG2,84.686844,0.0
11,IGKC,66.28666,0.0
11,IGHG1,65.11635,0.0
11,IGLC2,52.77967,0.0
11,IGLC3,47.175316,0.0
11,IGHA1,37.179222,4.5019464467683475e-299
11,COL3A1,29.572199,8.884865956190671e-189
11,COL1A1,22.011984,4.039176052330615e-104
11,COL1A2,17.66175,9.435059081678554e-67
11,IGLC1,14.812424,1.170785476681218e-46
11,CD74,14.668236,9.406948514540754e-46
11,SPARC,11.69748,8.270610074988865e-29
11,TIMP1,10.949802,3.9242429482224743e-25
11,XBP1,10.902354,6.41169371533314e-25
11,TMSB4X,10.614448,1.4132821757115568e-23
11,COL6A3,9.698203,1.3672269380357368e-19
11,TXNDC5,8.878156,2.6996100798570976e-16
11,MMP2,8.655437,1.868753262648169e-15
11,VIM,8.368084,2.0976886407241546e-14
11,A2M,7.1849833,2.1170509647052918e-10
12,MT-ND6,84.15131,0.0
12,MT-CO3,23.627834,1.8223097820957364e-119
12,KRT5,19.058653,3.3911908488957224e-77
12,MT-CO2,18.515701,7.045684602010808e-73
12,MT-ND4L,17.567663,1.5920706193465256e-65
12,MT-CO1,15.855587,3.9160605436634142e-53
12,MT-ATP6,15.374863,6.298666851545492e-50
12,CD9,14.660679,2.6286868512081998e-45
12,MT-CYB,14.296007,4.70357708262892e-43
12,SLC2A1,12.536748,7.15324353513143e-33
12,S100A2,10.283056,1.0232508749253176e-21
12,MT-ND2,9.390644,6.052262879207962e-18
12,PERP,8.214699,2.045037265260083e-13
12,FTH1,8.144575,3.476546194282013e-13
12,NTRK2,7.605661,2.353675924087868e-11
12,TNC,7.4373665,8.158043739761993e-11
12,MT-ND3,7.2153316,4.095284395860598e-10
12,GCLC,7.1565742,6.044368302349769e-10
12,IGFBP2,7.1108837,8.101300582775101e-10
12,KRT17,7.071557,1.034023804005412e-09
13,IGHG2,82.652145,0.0
13,IGKC,64.20266,0.0
13,IGHG1,62.920094,0.0
13,IGLC2,50.205914,0.0
13,IGLC3,45.077343,0.0
13,IGHA1,33.29273,1.4979026367152665e-239
13,COL3A1,21.710905,2.956499012279089e-101
13,COL1A1,14.166116,1.2917193870003596e-42
13,IGLC1,13.352447,8.724596559368366e-38
13,XBP1,11.296069,7.833731733071817e-27
13,COL1A2,10.819096,1.5018578152193221e-24
13,CD74,7.8137145,2.0287240592152405e-12
13,SPARC,7.289792,1.0126805103764108e-10
13,TXNDC5,7.2735577,1.1221733885174899e-10
13,MMP2,6.6071916,1.0841198730272545e-08
13,COL6A3,5.680639,2.953528045271069e-06
13,MZB1,5.123491,5.534477289287267e-05
13,TIMP1,4.992097,0.00010697048298788366
13,SSR4,4.9633884,0.00012286368085837662
13,IGHM,4.6794076,0.0004692677147663625
14,SBSN,76.029945,0.0
14,S100A9,17.9296,1.2655642777088592e-68
14,SPRR1B,16.838364,1.9442942415201588e-60
14,KRT16,11.470314,1.3590209823555702e-27
14,LCN2,7.7088513,5.393521632279566e-12
14,SPRR2E,6.504252,2.593421662189633e-08
14,RHCG,5.3688293,1.854084328083604e-05
14,SAT1,5.3667235,1.854084328083604e-05
14,SPRR1A,5.1024404,7.562079968650226e-05
14,SPRR2A,4.946182,0.00015891742254097352
14,SPRR3,4.7891912,0.00033250675345370545
14,CRYAB,4.2432027,0.003531046093617797
14,TAF11L2,4.2081842,0.003951886882629982
14,IGFBP3,3.4763458,0.0583997255547937
14,USP17L2,3.3759074,0.08048059637321384
14,CLDN4,3.3078413,0.0992786967172381
14,IL36G,3.1268535,0.16219777681379574
14,EMP1,2.9607804,0.2447917941777648
14,CNFN,2.8289626,0.3510700137253607
14,ELF3,2.6625214,0.5267000975621554
15,MT-ND6,82.45321,0.0
15,FOXD4L5,0.27677009,0.9999769602893315
15,HRNR,0.18294293,0.9999769602893315
15,SLC11A1,0.13841939,0.9999769602893315
15,EPS8L3,0.13837342,0.9999769602893315
15,OR8B4,0.13483107,0.9999769602893315
15,CYP27C1,0.13149479,0.9999769602893315
15,SLC2A7,0.12971814,0.9999769602893315
15,HSPB2,0.1290217,0.9999769602893315
15,RXFP3,0.12774159,0.9999769602893315
15,SERPINA4,0.12735339,0.9999769602893315
15,ELF5,0.12588431,0.9999769602893315
15,C18orf63,0.12302643,0.9999769602893315
15,TMEM191C,0.11995618,0.9999769602893315
15,SPATA16,0.11987946,0.9999769602893315
15,RUNDC3B,0.11987502,0.9999769602893315
15,AMY2A,0.11879926,0.9999769602893315
15,TMCO2,0.11200161,0.9999769602893315
15,LRRN3,0.10925036,0.9999769602893315
15,TFR2,0.10815222,0.9999769602893315
16,IGHG2,74.44081,0.0
16,IGKC,57.367413,0.0
16,IGHG1,56.2004,0.0
16,IGLC2,44.273613,0.0
16,IGLC3,39.215164,0.0
16,IGHA1,31.544367,6.5221502851185e-215
16,COL3A1,21.760777,1.1085672196916979e-101
16,COL1A1,15.305452,7.5555801335037095e-50
16,COL1A2,12.817449,1.3288743086172618e-34
16,IGLC1,12.128745,6.176308540176882e-31
16,CD74,10.585525,2.1910704024118578e-23
16,XBP1,9.636201,3.112787478277298e-19
16,SPARC,9.591774,4.652061229156116e-19
16,TXNDC5,8.212606,9.413997877067388e-14
16,TIMP1,7.166285,2.8729290793747093e-10
16,COL6A3,7.1127615,4.155736102281774e-10
16,TMSB4X,6.5649195,1.5850845233825547e-08
16,MMP2,6.480624,2.691408820719111e-08
16,VIM,5.378326,1.8071291604304438e-05
16,LYZ,5.1214027,7.102774748629924e-05
17,MT-ND6,69.73288,0.0
17,MT-CO3,10.505937,7.408904193409279e-22
17,KRT5,7.4670324,1.8730082426373628e-10
17,MT-CO2,5.459125,7.946351392764092e-05
17,MT-CO1,5.1337166,0.00037067869265241984
17,MT-ND4L,5.078811,0.0004625502727083732
17,SLC2A1,4.479207,0.008050910951708583
17,MT-CYB,4.120544,0.03836063392818957
17,MT-ATP6,4.051877,0.048850864215296906
17,CD9,3.7890453,0.13155336908943333
17,NTRK2,2.2120986,0.9999974979679856
17,S100A2,2.1704128,0.9999974979679856
17,FTH1,2.0380375,0.9999974979679856
17,MT-ND3,1.8643137,0.9999974979679856
17,AKR1C3,1.7966974,0.9999974979679856
17,FXYD3,1.5900294,0.9999974979679856
17,TNC,1.427263,0.9999974979679856
17,MT-ND1,1.3269736,0.9999974979679856
17,GCLC,1.2811654,0.9999974979679856
17,ABCC1,1.219564,0.9999974979679856
18,SBSN,62.88885,0.0
18,SPRR1B,26.802355,2.770701590311832e-154
18,KRT6A,24.793386,6.43352091554243e-132
18,KRT17,24.629171,2.8102084955008747e-130
18,S100A9,23.842787,4.3954205078354244e-122
18,SLC2A1,20.653906,2.349733997447444e-91
18,KRT16,19.229065,4.2909891443927365e-79
18,IGFBP3,19.140617,2.1170435789505688e-78
18,PERP,17.71143,5.684174247245498e-67
18,LCN2,15.726149,1.5241500286733068e-52
18,KRT6B,15.217512,3.802937604885557e-49
18,SAT1,14.587289,4.4153593247332365e-45
18,TACSTD2,14.073707,6.291448732682546e-42
18,KRT5,13.677366,1.489620633910771e-39
18,NDRG1,12.364121,3.929102437746413e-32
18,HSPB1,11.871805,1.514864812666078e-29
18,SPRR1A,10.811972,2.5085816176544738e-24
18,CD24,10.581757,2.876060287827422e-23
18,DSP,9.841517,5.449525856502791e-20
18,S100A2,9.788817,8.835942594670652e-20
19,FPR2,12.155869,9.753576948737234e-30
19,RASGRF2,10.141145,3.3140132193407124e-20
19,POTEM,8.808399,7.73011669271595e-15
19,CD74,3.5519192,0.8732841417062167
19,COL3A1,3.47332,0.9999895342381643
19,COL1A2,3.3060753,0.9999895342381643
19,COL1A1,3.0479624,0.9999895342381643
19,VIM,2.4787335,0.9999895342381643
19,LYZ,2.3218772,0.9999895342381643
19,TMSB4X,2.2720304,0.9999895342381643
19,SFTPB,2.1337032,0.9999895342381643
19,CD63,2.1052125,0.9999895342381643
19,A2M,1.8843684,0.9999895342381643
19,CTSB,1.8725189,0.9999895342381643
19,C1QC,1.8466094,0.9999895342381643
19,COL6A3,1.8057693,0.9999895342381643
19,APOE,1.8005805,0.9999895342381643
19,COL4A1,1.7201455,0.9999895342381643
19,SPARC,1.6676304,0.9999895342381643
19,IGKC,1.5545411,0.9999895342381643
