cluster,gene,score,pval_adj
14,PSAP_nbr_0,4.85128,0.0005272927296118158
14,CD68_nbr_0,4.7614613,0.0007228985215257533
14,CD68_nbr_0,4.7614613,0.0007228985215257533
14,LAPTM5_nbr_0,4.502854,0.0023688440275687244
14,COL1A2_nbr_0,4.479583,0.0023688440275687244
14,COL1A2_nbr_0,4.479583,0.0023688440275687244
14,FN1_nbr_0,4.3736305,0.003501820475003466
14,FN1_nbr_0,4.3736305,0.003501820475003466
14,C1QC_nbr_1,4.2222385,0.006329047509336542
14,C1QC_nbr_1,4.2222385,0.006329047509336542
14,FN1_nbr_1,4.1963134,0.006530603410401898
14,FN1_nbr_1,4.1963134,0.006530603410401898
14,CTSZ_nbr_0,3.9705973,0.01659409486930307
14,CYBB_nbr_1,3.9049687,0.020860152594096997
14,TYROBP_nbr_0,3.8978357,0.020860152594096997
14,COL5A1_nbr_1,3.683022,0.046070364079354546
14,COL1A2_nbr_1,3.6729934,0.046070364079354546
14,COL1A2_nbr_1,3.6729934,0.046070364079354546
14,CD163_nbr_1,3.6595798,0.046070364079354546
14,CD163_nbr_1,3.6595798,0.046070364079354546
14,CD163_nbr_0,3.4785602,0.08667898889690707
14,CD163_nbr_0,3.4785602,0.08667898889690707
14,CTSZ_nbr_1,3.449186,0.09399430678501113
14,LGALS1_nbr_1,3.4330986,0.09705656631815467
14,COL6A3_nbr_1,3.4012566,0.1062285518243717
14,C1QC_nbr_0,3.2446473,0.1769234263857547
14,C1QC_nbr_0,3.2446473,0.1769234263857547
14,C1QA_nbr_1,3.1767595,0.21339612376032815
14,C1QA_nbr_1,3.1767595,0.21339612376032815
14,C1QB_nbr_1,3.1445966,0.22747486028874764
14,C1QB_nbr_1,3.1445966,0.22747486028874764
14,NUPR1_nbr_1,3.0938616,0.26421656031818386
14,SPARC_nbr_0,3.059468,0.2839094390505326
14,SPARC_nbr_0,3.059468,0.2839094390505326
14,DCN_nbr_1,3.03433,0.29607421408050383
14,DCN_nbr_1,3.03433,0.29607421408050383
14,BGN_nbr_0,3.0119586,0.3124161077243744
16,CD14,56.16317,0.0
16,CD14,56.16317,0.0
16,APOE_nbr_0,15.052719,6.646483716621452e-48
16,APOE_nbr_1,14.258066,6.0085263840965345e-43
16,VIM_nbr_0,10.41176,2.197890876587316e-22
16,VIM_nbr_0,10.41176,2.197890876587316e-22
16,VIM_nbr_1,10.208406,1.3677888705238386e-21
16,VIM_nbr_1,10.208406,1.3677888705238386e-21
16,LAPTM5_nbr_1,9.3688,4.905440567782111e-18
16,COL1A2_nbr_0,9.27397,9.811705678737655e-18
16,COL1A2_nbr_0,9.27397,9.811705678737655e-18
16,C1QC_nbr_1,9.039994,7.253097294110387e-17
16,C1QC_nbr_1,9.039994,7.253097294110387e-17
16,PSAP_nbr_1,8.884404,2.7624530207480226e-16
16,SPARC_nbr_1,8.64913,1.9518472282021955e-15
16,SPARC_nbr_1,8.64913,1.9518472282021955e-15
16,C1QA_nbr_1,8.567821,3.5259581776765744e-15
16,C1QA_nbr_1,8.567821,3.5259581776765744e-15
16,TYROBP_nbr_1,8.545481,3.7883074916652995e-15
16,SPARC_nbr_0,8.541759,3.7883074916652995e-15
16,SPARC_nbr_0,8.541759,3.7883074916652995e-15
16,CD68_nbr_1,8.529031,3.8614446332938586e-15
16,CD68_nbr_1,8.529031,3.8614446332938586e-15
16,PSAP_nbr_0,8.42027,9.418613308596127e-15
16,CTSZ_nbr_1,8.347469,1.678812163517439e-14
16,CTSZ_nbr_0,7.959803,3.988384891515816e-13
16,VCAN_nbr_1,7.8078756,1.2963178808470813e-12
16,CD68_nbr_0,7.7958555,1.3275599798327034e-12
16,CD68_nbr_0,7.7958555,1.3275599798327034e-12
16,COL1A2_nbr_1,7.7480454,1.8115679863783497e-12
16,COL1A2_nbr_1,7.7480454,1.8115679863783497e-12
16,LGALS1_nbr_1,7.708905,2.386546209434199e-12
16,COL6A3_nbr_0,7.688917,2.7060096856849766e-12
16,LAPTM5_nbr_0,7.663551,3.201245686125043e-12
16,CD163_nbr_1,7.4703417,1.337115074729196e-11
16,CD163_nbr_1,7.4703417,1.337115074729196e-11
16,TAGLN_nbr_1,7.2267113,7.836552708912326e-11
16,TAGLN_nbr_1,7.2267113,7.836552708912326e-11
16,BGN_nbr_0,7.0178084,3.449651669964876e-10
16,CYBB_nbr_1,7.015402,3.449651669964876e-10
16,MMP14_nbr_1,6.9092216,7.152913817241593e-10
16,BGN_nbr_1,6.9029546,7.297818149619875e-10
16,COL6A3_nbr_1,6.7806416,1.6338219887749747e-09
16,TAGLN_nbr_0,6.7776217,1.6338219887749747e-09
16,TAGLN_nbr_0,6.7776217,1.6338219887749747e-09
16,LUM_nbr_1,6.648057,3.802703611883939e-09
16,LUM_nbr_1,6.648057,3.802703611883939e-09
16,C1QC_nbr_0,6.5694647,6.201792993160444e-09
16,C1QC_nbr_0,6.5694647,6.201792993160444e-09
16,FN1_nbr_1,6.502124,9.344888752770036e-09
18,PRDM1,40.209435,0.0
18,PRDM1,40.209435,0.0
18,CD3E,16.20279,7.250286329505008e-56
